(i;j)= (18;40)= ,341.561
(i;j)= (18;46)= ,251.561
(i;j)= (18;47)= ,288.439
(i;j)= (18;53)= ,135.01
(i;j)= (18;54)= ,90
(i;j)= (19;31)= ,333.433
(i;j)= (19;36)= ,180
(i;j)= (19;42)= ,270
(i;j)= (19;43)= ,270
(i;j)= (19;44)= ,296.567
(i;j)= (19;45)= ,270
(i;j)= (19;55)= ,135.01
(i;j)= (20;31)= ,0
(i;j)= (20;36)= ,180
(i;j)= (20;47)= ,18.4387
(i;j)= (20;56)= ,153.433
(i;j)= (21;32)= ,315.01
(i;j)= (21;37)= ,153.433
(i;j)= (21;45)= ,0
(i;j)= (21;48)= ,296.567
(i;j)= (21;49)= ,270
(i;j)= (21;50)= ,270
(i;j)= (21;51)= ,270
(i;j)= (21;52)= ,270
(i;j)= (21;56)= ,153.433
(i;j)= (22;33)= ,315.01
(i;j)= (22;37)= ,135.01
(i;j)= (22;38)= ,135.01
(i;j)= (22;53)= ,315.01
(i;j)= (22;56)= ,180
(i;j)= (23;33)= ,0
(i;j)= (23;38)= ,180
(i;j)= (23;53)= ,0
(i;j)= (23;56)= ,180
(i;j)= (24;34)= ,333.433
(i;j)= (24;38)= ,161.561
(i;j)= (24;54)= ,333.433
(i;j)= (24;55)= ,270
(i;j)= (24;56)= ,206.567
(i;j)= (25;34)= ,333.433
(i;j)= (25;39)= ,135.01
(i;j)= (25;54)= ,333.433
(i;j)= (25;56)= ,206.567
(i;j)= (26;34)= ,0
(i;j)= (26;39)= ,180
(i;j)= (26;54)= ,341.561
(i;j)= (26;56)= ,198.439
(i;j)= (27;35)= ,333.433
(i;j)= (27;40)= ,135.01
(i;j)= (28;35)= ,333.433
(i;j)= (28;41)= ,135.01
(i;j)= (29;35)= ,0
(i;j)= (29;41)= ,180
(i;j)= (30;36)= ,315.01
(i;j)= (30;37)= ,270
(i;j)= (30;42)= ,153.433
(i;j)= (31;38)= ,315.01
(i;j)= (31;42)= ,153.433
(i;j)= (32;38)= ,0
(i;j)= (32;42)= ,180
(i;j)= (33;38)= ,0
(i;j)= (33;43)= ,135.01
(i;j)= (34;38)= ,0
(i;j)= (34;44)= ,135.01
(i;j)= (35;38)= ,0
(i;j)= (35;44)= ,180
(i;j)= (36;38)= ,0
(i;j)= (36;44)= ,180
(i;j)= (37;38)= ,0
(i;j)= (37;44)= ,180
(i;j)= (38;38)= ,0
(i;j)= (38;44)= ,180
(i;j)= (39;38)= ,0
(i;j)= (39;44)= ,180
(i;j)= (40;38)= ,0
(i;j)= (40;44)= ,180
(i;j)= (41;38)= ,0
(i;j)= (41;44)= ,180
(i;j)= (42;39)= ,315.01
(i;j)= (42;40)= ,270
(i;j)= (42;41)= ,270
(i;j)= (42;44)= ,180
(i;j)= (43;42)= ,315.01
(i;j)= (43;46)= ,71.5613
(i;j)= (43;47)= ,135.01
(i;j)= (44;42)= ,0
(i;j)= (44;47)= ,135.01
(i;j)= (44;48)= ,135.01
(i;j)= (45;43)= ,315.01
(i;j)= (45;48)= ,180
(i;j)= (46;44)= ,315.01
(i;j)= (46;48)= ,206.567
(i;j)= (47;44)= ,0
(i;j)= (47;47)= ,180
(i;j)= (48;45)= ,315.01
(i;j)= (48;46)= ,270
(i;j)= (48;47)= ,224.99
